743814.8940723195,9435743.208504153,83.1308
743845.6708526463,9435743.208504153,84.3082
743876.4476329731,9435743.208504153,85.3687
743907.2244132999,9435743.208504153,86.5387
743938.0011936268,9435743.208504153,87.5714
743968.7779739536,9435743.208504153,88.6438
743999.5547542804,9435743.208504153,89.7363
744030.3315346072,9435743.208504153,90.6474
744061.1083149341,9435743.208504153,91.2803
744091.8850952609,9435743.208504153,91.3971
744122.6618755877,9435743.208504153,91.6106
744153.4386559145,9435743.208504153,92.3841
744184.2154362414,9435743.208504153,93.8225
744214.9922165682,9435743.208504153,95.4958
744245.7689968949,9435743.208504153,97.0473
744276.5457772218,9435743.208504153,97.8025
744307.3225575486,9435743.208504153,98.342
744338.0993378754,9435743.208504153,98.9425
744368.8761182022,9435743.208504153,99.0646
744399.6528985291,9435743.208504153,98.7796
744430.4296788559,9435743.208504153,96.8576
744461.2064591827,9435743.208504153,95.0745
744491.9832395095,9435743.208504153,92.9835
744522.7600198364,9435743.208504153,91.2854
744553.5368001632,9435743.208504153,90.2997
744584.31358049,9435743.208504153,89.5607
744615.0903608168,9435743.208504153,88.8685
744645.8671411437,9435743.208504153,87.8931
744676.6439214705,9435743.208504153,87.1264
744707.4207017972,9435743.208504153,87.229
744738.1974821241,9435743.208504153,87.451
744768.9742624509,9435743.208504153,87.8464
744799.7510427777,9435743.208504153,87.7748
744830.5278231045,9435743.208504153,87.566
744861.3046034314,9435743.208504153,87.3331
744892.0813837582,9435743.208504153,87.1503
744922.858164085,9435743.208504153,87.3244
744953.6349444118,9435743.208504153,87.5308
744984.4117247387,9435743.208504153,88.0934
745015.1885050655,9435743.208504153,88.4351
745045.9652853922,9435743.208504153,88.8634
745076.7420657191,9435743.208504153,89.2973
745107.518846046,9435743.208504153,89.5668
745138.2956263728,9435743.208504153,89.6329
745169.0724066995,9435743.208504153,89.5642
745199.8491870264,9435743.208504153,89.2101
745230.6259673532,9435743.208504153,88.636
745261.40274768,9435743.208504153,88.0179
745292.1795280068,9435743.208504153,86.9648
745322.9563083337,9435743.208504153,85.6321
745353.7330886605,9435743.208504153,83.1236
745384.5098689873,9435743.208504153,80.9651
745415.2866493141,9435743.208504153,78.8008
745446.063429641,9435743.208504153,77.0665
745476.8402099678,9435743.208504153,76.1917
745507.6169902945,9435743.208504153,75.3673
745538.3937706214,9435743.208504153,75.5717
745569.1705509482,9435743.208504153,74.9291
745599.9473312751,9435743.208504153,74.3801
745630.7241116018,9435743.208504153,74.1434
745661.5008919287,9435743.208504153,73.3592
745692.2776722555,9435743.208504153,72.2526
745723.0544525823,9435743.208504153,70.3389
745753.8312329091,9435743.208504153,68.2153
745784.608013236,9435743.208504153,66.168
745815.3847935628,9435743.208504153,63.116
745846.1615738895,9435743.208504153,61.7698
745876.9383542164,9435743.208504153,60.941
745907.7151345433,9435743.208504153,61.5932
745938.4919148701,9435743.208504153,62.0377
745969.2686951968,9435743.208504153,62.5117
746000.0454755237,9435743.208504153,63.0162
746030.8222558505,9435743.208504153,62.7226
746061.5990361774,9435743.208504153,61.9457
746092.3758165041,9435743.208504153,59.9957
746123.152596831,9435743.208504153,58.3449
746153.9293771578,9435743.208504153,56.7131
746184.7061574846,9435743.208504153,55.7728
746215.4829378114,9435743.208504153,55.2833
746246.2597181383,9435743.208504153,55.3669
746277.0364984651,9435743.208504153,56.0755
746307.8132787918,9435743.208504153,57.0446
746338.5900591187,9435743.208504153,58.4454
746369.3668394455,9435743.208504153,59.9142
746400.1436197724,9435743.208504153,61.6431
746430.9204000991,9435743.208504153,63.2513
746461.697180426,9435743.208504153,64.3679
746492.4739607528,9435743.208504153,65.0078
746523.2507410796,9435743.208504153,65.5261
746554.0275214064,9435743.208504153,66.1408
746584.8043017333,9435743.208504153,67.7934
746615.5810820601,9435743.208504153,69.3761
746646.3578623869,9435743.208504153,70.9661
746677.1346427137,9435743.208504153,71.6973
746707.9114230406,9435743.208504153,72.3923
746738.6882033674,9435743.208504153,73.5536
746769.4649836941,9435743.208504153,74.5506
746800.241764021,9435743.208504153,75.4652
746831.0185443478,9435743.208504153,75.8275
746861.7953246747,9435743.208504153,76.4709
746892.5721050014,9435743.208504153,76.9773
746923.3488853283,9435743.208504153,77.6939
746954.1256656551,9435743.208504153,78.1728
746984.9024459819,9435743.208504153,78.5453
747015.6792263087,9435743.208504153,78.8752
747046.4560066356,9435743.208504153,78.7651
747077.2327869624,9435743.208504153,78.3836
743814.8940723195,9435712.431723827,83.08
743845.6708526463,9435712.431723827,84.1888
743876.4476329731,9435712.431723827,85.3441
743907.2244132999,9435712.431723827,86.4619
743938.0011936268,9435712.431723827,87.5699
743968.7779739536,9435712.431723827,88.7246
743999.5547542804,9435712.431723827,89.9188
744030.3315346072,9435712.431723827,90.9028
744061.1083149341,9435712.431723827,91.462
744091.8850952609,9435712.431723827,91.4899
744122.6618755877,9435712.431723827,91.5903
744153.4386559145,9435712.431723827,92.2451
744184.2154362414,9435712.431723827,93.4907
744214.9922165682,9435712.431723827,94.9004
744245.7689968949,9435712.431723827,96.1126
744276.5457772218,9435712.431723827,96.8419
744307.3225575486,9435712.431723827,97.3138
744338.0993378754,9435712.431723827,97.7267
744368.8761182022,9435712.431723827,97.8832
744399.6528985291,9435712.431723827,97.6175
744430.4296788559,9435712.431723827,96.5945
744461.2064591827,9435712.431723827,95.2652
744491.9832395095,9435712.431723827,93.7669
744522.7600198364,9435712.431723827,92.3971
744553.5368001632,9435712.431723827,91.4207
744584.31358049,9435712.431723827,90.5439
744615.0903608168,9435712.431723827,89.6003
744645.8671411437,9435712.431723827,88.4032
744676.6439214705,9435712.431723827,87.4552
744707.4207017972,9435712.431723827,87.1584
744738.1974821241,9435712.431723827,87.3686
744768.9742624509,9435712.431723827,87.7301
744799.7510427777,9435712.431723827,87.7723
744830.5278231045,9435712.431723827,87.552
744861.3046034314,9435712.431723827,87.2842
744892.0813837582,9435712.431723827,87.1654
744922.858164085,9435712.431723827,87.317
744953.6349444118,9435712.431723827,87.5381
744984.4117247387,9435712.431723827,87.7581
745015.1885050655,9435712.431723827,87.8343
745045.9652853922,9435712.431723827,87.9031
745076.7420657191,9435712.431723827,88.0904
745107.518846046,9435712.431723827,88.2599
745138.2956263728,9435712.431723827,88.3999
745169.0724066995,9435712.431723827,88.4558
745199.8491870264,9435712.431723827,88.4558
745230.6259673532,9435712.431723827,88.2937
745261.40274768,9435712.431723827,87.9247
745292.1795280068,9435712.431723827,87.2918
745322.9563083337,9435712.431723827,86.2449
745353.7330886605,9435712.431723827,84.3289
745384.5098689873,9435712.431723827,82.1341
745415.2866493141,9435712.431723827,79.9487
745446.063429641,9435712.431723827,78.1833
745476.8402099678,9435712.431723827,77.1392
745507.6169902945,9435712.431723827,76.3524
745538.3937706214,9435712.431723827,75.6472
745569.1705509482,9435712.431723827,74.5954
745599.9473312751,9435712.431723827,73.4854
745630.7241116018,9435712.431723827,72.6348
745661.5008919287,9435712.431723827,71.6035
745692.2776722555,9435712.431723827,70.4277
745723.0544525823,9435712.431723827,68.9527
745753.8312329091,9435712.431723827,67.4296
745784.608013236,9435712.431723827,65.8855
745815.3847935628,9435712.431723827,64.1342
745846.1615738895,9435712.431723827,62.9072
745876.9383542164,9435712.431723827,62.1836
745907.7151345433,9435712.431723827,62.3881
745938.4919148701,9435712.431723827,62.8403
745969.2686951968,9435712.431723827,63.3428
746000.0454755237,9435712.431723827,63.5997
746030.8222558505,9435712.431723827,63.1923
746061.5990361774,9435712.431723827,62.2419
746092.3758165041,9435712.431723827,60.6542
746123.152596831,9435712.431723827,58.8646
746153.9293771578,9435712.431723827,57.1421
746184.7061574846,9435712.431723827,55.9709
746215.4829378114,9435712.431723827,55.3912
746246.2597181383,9435712.431723827,55.3707
746277.0364984651,9435712.431723827,55.8569
746307.8132787918,9435712.431723827,56.7005
746338.5900591187,9435712.431723827,57.9359
746369.3668394455,9435712.431723827,59.4909
746400.1436197724,9435712.431723827,61.2675
746430.9204000991,9435712.431723827,62.9108
746461.697180426,9435712.431723827,64.0082
746492.4739607528,9435712.431723827,64.6041
746523.2507410796,9435712.431723827,65.2094
746554.0275214064,9435712.431723827,66.2434
746584.8043017333,9435712.431723827,68.1177
746615.5810820601,9435712.431723827,69.9779
746646.3578623869,9435712.431723827,71.2723
746677.1346427137,9435712.431723827,71.8199
746707.9114230406,9435712.431723827,72.1651
746738.6882033674,9435712.431723827,72.8641
746769.4649836941,9435712.431723827,73.6689
746800.241764021,9435712.431723827,74.5806
746831.0185443478,9435712.431723827,75.4016
746861.7953246747,9435712.431723827,76.3609
746892.5721050014,9435712.431723827,77.2219
746923.3488853283,9435712.431723827,77.8784
746954.1256656551,9435712.431723827,78.234
746984.9024459819,9435712.431723827,78.3927
747015.6792263087,9435712.431723827,78.5019
747046.4560066356,9435712.431723827,78.4006
747077.2327869624,9435712.431723827,78.1669
743814.8940723195,9435681.6549435,83.1494
743845.6708526463,9435681.6549435,84.2891
743876.4476329731,9435681.6549435,85.4106
743907.2244132999,9435681.6549435,86.4644
743938.0011936268,9435681.6549435,87.5572
743968.7779739536,9435681.6549435,88.7074
743999.5547542804,9435681.6549435,89.9142
744030.3315346072,9435681.6549435,90.8794
744061.1083149341,9435681.6549435,91.4155
744091.8850952609,9435681.6549435,91.2523
744122.6618755877,9435681.6549435,91.3149
744153.4386559145,9435681.6549435,91.8432
744184.2154362414,9435681.6549435,92.8843
744214.9922165682,9435681.6549435,93.9814
744245.7689968949,9435681.6549435,95.0055
744276.5457772218,9435681.6549435,95.5244
744307.3225575486,9435681.6549435,95.8462
744338.0993378754,9435681.6549435,96.1208
744368.8761182022,9435681.6549435,96.4067
744399.6528985291,9435681.6549435,96.4382
744430.4296788559,9435681.6549435,96.3804
744461.2064591827,9435681.6549435,95.5162
744491.9832395095,9435681.6549435,94.5095
744522.7600198364,9435681.6549435,93.3196
744553.5368001632,9435681.6549435,92.5904
744584.31358049,9435681.6549435,91.6833
744615.0903608168,9435681.6549435,90.2708
744645.8671411437,9435681.6549435,88.7647
744676.6439214705,9435681.6549435,87.6288
744707.4207017972,9435681.6549435,86.9762
744738.1974821241,9435681.6549435,87.061
744768.9742624509,9435681.6549435,87.3819
744799.7510427777,9435681.6549435,87.5614
744830.5278231045,9435681.6549435,87.3434
744861.3046034314,9435681.6549435,87.0786
744892.0813837582,9435681.6549435,87.0936
744922.858164085,9435681.6549435,87.2149
744953.6349444118,9435681.6549435,87.3707
744984.4117247387,9435681.6549435,87.3104
745015.1885050655,9435681.6549435,87.0624
745045.9652853922,9435681.6549435,86.8189
745076.7420657191,9435681.6549435,86.7314
745107.518846046,9435681.6549435,86.7677
745138.2956263728,9435681.6549435,86.9009
745169.0724066995,9435681.6549435,87.1099
